EmpID,BiasInfluentialFactor,FitmentPercent
19875,CurrentCompanyType,79.34
11016,YearsOfExperince,80.85
8579,,51.92
6001,CurrentCompanyType,89.9
12800,DegreeBranch,81.28
17763,Gender,78.89
18412,Gender,79.49
8303,DegreeBranch,81.32
5746,,57.3
12400,MartialStatus,81.22
9555,,55.39
10610,DegreeBranch,81.28
22293,Gender,79.99
5248,,54.46
19300,Gender,80.81
17575,DegreeBranch,81.13
9407,DegreeBranch,81.32
18759,CurrentCompanyType,89.98
9764,Gender,79.66
17226,Gender,79.97
3164,,54.56
19119,Gender,79.84
8702,Gender,79.52
16000,Gender,79.99
15019,MartialStatus,81.22
16456,Gender,80.22
4273,,56.64
7686,YearsOfExperince,81.05
16047,,54.5
17175,,56.14
14765,DegreeBranch,55.56
14699,EmpScore,89.14
3786,DegreeBranch,89.63
18853,MartialStatus,81.3
22696,HighestDegree,81.09
9189,,57.14
8900,DegreeBranch,81.13
19000,DegreeBranch,81.13
6387,,57.1
3260,,53.38
14322,YearsOfExperince,81.28
2276,DegreeBranch,81.32
18338,,56.1
6224,YearsOfExperince,82.85
11952,YearsOfExperince,80.16
13178,Gender,79.93
24099,EmpScore,81.28
7596,Gender,80.05
5500,CurrentCompanyType,89.79
12339,Gender,80.41
16423,,55.83
21139,DegreeBranch,81.22
5067,DegreeBranch,81.2
17250,Gender,79.98
6498,EmpScore,88.67
10858,DegreeBranch,81.32
11602,YearsOfExperince,81.2
24079,EmpScore,81.19
22509,YearsOfExperince,89.04
18519,,55.46
19771,YearsOfExperince,79.56
20987,YearsOfExperince,79.73
18760,,81.22
14660,Gender,79.31
19909,Gender,78.85
10963,CurrentCompanyType,57.05
2977,YearsOfExperince,88.43
3201,Gender,79.47
17996,DegreeBranch,81.32
12827,DegreeBranch,81.55
15601,Gender,79.97
6181,DegreeBranch,81.3
21503,,55.57
20678,,54.97
7321,YearsOfExperince,80.13
20934,,81.24
21791,YearsOfExperince,88.43
2903,,56.6
16472,YearsOfExperince,81.12
14356,HighestDegree,81.28
6210,DegreeBranch,80.72
2463,Gender,79.53
23012,,53.55
2744,Gender,79.0
22592,,80.02
16807,Gender,79.04
17225,Gender,80.4
6701,DegreeBranch,88.21
5010,,53.86
3081,DegreeBranch,81.28
3209,Gender,79.46
19891,DegreeBranch,89.07
22023,Gender,79.96
15415,DegreeBranch,81.11
10530,DegreeBranch,89.08
21396,CurrentCompanyType,78.96
9551,YearsOfExperince,81.24
23574,EmpScore,81.28
21394,DegreeBranch,80.69
3623,CurrentCompanyType,89.88
15196,HighestDegree,79.73
19034,Gender,79.09
20873,Gender,80.4
15030,YearsOfExperince,81.11
2999,HighestDegree,88.58
7255,,56.11
2870,YearsOfExperince,78.79
20285,,56.39
22457,,57.04
20615,,54.74
13723,,55.2
8198,YearsOfExperince,81.1
7660,DegreeBranch,81.27
15271,MartialStatus,81.28
5476,YearsOfExperince,78.75
4906,Gender,79.9
24312,MartialStatus,81.2
15461,,81.18
2988,,54.58
6608,Gender,79.96
8087,MartialStatus,81.22
4147,Gender,80.28
2864,Gender,78.78
22613,Gender,79.99
16049,DegreeBranch,81.29
16484,EmpScore,81.2
23538,DegreeBranch,81.22
22026,DegreeBranch,81.22
19844,Gender,79.39
19442,,54.93
16033,,53.13
12986,DegreeBranch,81.32
19290,MartialStatus,81.26
15783,,53.89
10378,Gender,79.59
4203,HighestDegree,81.25
11243,DegreeBranch,81.22
22070,MartialStatus,81.22
2686,,54.93
16581,Gender,80.17
11882,Gender,80.27
17027,,55.58
9297,,56.92
5891,Gender,79.45
14211,,56.17
3946,YearsOfExperince,81.11
7189,MartialStatus,81.33
3119,HighestDegree,80.56
20730,Gender,79.12
9893,DegreeBranch,89.9
8352,Gender,79.36
5140,DegreeBranch,79.05
8887,Gender,80.02
20989,EmpScore,88.47
21628,,82.23
14583,YearsOfExperince,81.24
13358,YearsOfExperince,79.58
20885,DegreeBranch,88.76
21947,,81.2
16106,,54.41
8162,Gender,79.34
23521,DegreeBranch,81.28
7791,MartialStatus,81.15
4616,DegreeBranch,88.53
11381,DegreeBranch,88.74
18476,,80.97
8886,DegreeBranch,81.25
6914,DegreeBranch,88.5
19763,YearsOfExperince,80.44
19918,Gender,80.06
9140,DegreeBranch,80.53
10986,YearsOfExperince,88.37
6430,Gender,79.8
3122,EmpScore,88.55
22946,YearsOfExperince,81.18
10633,YearsOfExperince,79.02
21433,,81.23
10908,DegreeBranch,78.81
2331,EmpScore,81.22
20399,Gender,79.33
21980,DegreeBranch,88.47
9899,YearsOfExperince,80.07
11769,,56.19
15084,,81.08
21528,DegreeBranch,88.72
22437,Gender,80.38
5536,,57.05
13426,MartialStatus,81.22
12799,YearsOfExperince,81.2
2529,EmpScore,81.16
12826,,55.28
23219,DegreeBranch,89.1
7683,Gender,80.09
4109,Gender,79.09
11222,Gender,79.58
22125,Gender,79.3
11850,,60.45
10592,Gender,79.57
21615,,53.87
17780,MartialStatus,81.28
21280,,57.84
7875,,54.74
18267,DegreeBranch,55.44
21436,,57.75
4912,MartialStatus,81.22
8769,Gender,80.16
8209,YearsOfExperince,81.18
20870,DegreeBranch,82.44
3676,Gender,80.24
4000,YearsOfExperince,81.18
21070,YearsOfExperince,81.18
2577,,80.03
6529,DegreeBranch,81.24
4797,Gender,78.63
12732,Ethinicity,81.33
9787,,80.04
15227,,57.03
5114,Gender,79.15
22345,Gender,79.2
20251,,56.4
8671,YearsOfExperince,79.71
21841,,53.24
17459,Gender,80.41
5260,,53.84
2773,CurrentCompanyType,56.58
8121,,54.92
14087,Gender,79.79
12148,YearsOfExperince,78.47
13709,,56.08
16638,YearsOfExperince,87.72
19530,YearsOfExperince,79.83
17352,,55.72
19299,DegreeBranch,89.84
3094,Gender,79.96
13316,Gender,79.23
12303,DegreeBranch,80.81
22418,,56.14
24161,DegreeBranch,81.32
20054,,80.16
17207,MartialStatus,81.22
5244,,81.08
19695,,56.07
23314,,55.27
16939,HighestDegree,81.28
15200,DegreeBranch,88.47
20028,,55.1
20491,,56.6
4347,,55.09
5722,,58.5
17978,EmpScore,81.22
16579,DegreeBranch,88.74
3053,DegreeBranch,88.79
11466,,55.2
15687,Gender,79.32
9798,YearsOfExperince,80.0
19677,Gender,78.77
10517,DegreeBranch,82.85
10773,MartialStatus,81.25
20125,,56.25
9712,Gender,80.44
6919,YearsOfExperince,81.45
6018,,53.69
22781,Gender,79.16
3660,YearsOfExperince,79.83
23767,EmpScore,89.07
7335,Gender,80.13
21166,Gender,80.42
10573,DegreeBranch,81.22
21007,Gender,79.91
21135,,54.15
20498,Gender,79.47
8544,CurrentCompanyType,89.93
2361,,56.89
2481,Gender,79.58
20304,DegreeBranch,81.28
6089,Gender,79.55
6240,EmpScore,81.14
20421,DegreeBranch,81.22
15540,CurrentCompanyType,57.66
4483,EmpScore,89.14
2112,,53.13
16954,HighestDegree,82.85
3359,YearsOfExperince,82.86
21190,Gender,79.53
15883,DegreeBranch,82.7
20292,EmpScore,81.2
4075,HighestDegree,88.19
11336,DegreeBranch,81.28
17798,,54.23
16791,,53.24
23254,Gender,80.29
20798,Gender,79.62
11013,CurrentCompanyType,56.7
9350,MartialStatus,81.28
3608,Gender,79.92
10640,DegreeBranch,88.83
23944,,56.67
7878,Gender,79.14
14607,,56.21
5011,MartialStatus,80.92
11138,Gender,79.92
19013,DegreeBranch,88.56
22871,,56.02
10182,YearsOfExperince,81.18
20493,DegreeBranch,80.42
9657,,55.12
17390,CurrentCompanyType,56.4
21822,,58.09
2887,,56.55
14897,,80.29
6755,DegreeBranch,81.3
6098,DegreeBranch,88.52
18399,,81.31
2696,,54.71
24326,Gender,80.0
16130,Gender,80.13
11709,CurrentCompanyType,56.21
14459,YearsOfExperince,79.41
18376,DegreeBranch,81.22
12129,,55.57
19497,Gender,79.54
22603,Gender,79.38
14307,DegreeBranch,81.27
3404,EmpScore,80.71
9584,,82.72
14875,YearsOfExperince,78.73
16085,,54.92
20840,Gender,80.23
8587,DegreeBranch,81.32
14363,DegreeBranch,81.32
19147,YearsOfExperince,81.24
10762,Gender,78.92
23964,,81.11
10924,DegreeBranch,88.21
18048,MartialStatus,81.22
23786,,54.6
7562,Gender,79.76
24290,Gender,79.99
16705,DegreeBranch,81.06
10732,CurrentCompanyType,57.39
13991,,55.68
3139,HighestDegree,81.32
10738,Gender,80.02
19400,HighestDegree,81.22
7858,Gender,80.24
17937,,55.78
5621,,79.88
20164,,55.88
23583,EmpScore,81.2
23499,MartialStatus,81.2
18515,EmpScore,89.1
5806,Gender,79.51
15683,,56.35
13285,,81.22
24344,Gender,79.68
15919,,56.94
16193,DegreeBranch,88.53
2955,DegreeBranch,89.88
21797,YearsOfExperince,79.14
22446,,55.62
17119,,53.69
10559,DegreeBranch,89.14
9914,Gender,79.23
13403,,56.89
16476,Gender,79.9
12956,,56.1
19080,,56.03
2502,,53.16
17739,Gender,79.95
9722,HighestDegree,80.9
17674,Gender,79.58
23141,,54.5
2323,YearsOfExperince,80.28
11285,YearsOfExperince,79.76
21614,,55.86
16876,Gender,79.19
15814,DegreeBranch,80.63
17321,DegreeBranch,81.0
13645,DegreeBranch,89.07
6544,,56.3
18079,,55.94
11972,Gender,78.86
12552,HighestDegree,88.4
15346,Gender,79.27
8668,EmpScore,89.14
22281,Gender,79.71
4820,,55.04
16198,,55.58
2149,YearsOfExperince,81.28
23384,YearsOfExperince,80.08
15723,YearsOfExperince,81.66
22002,Gender,79.93
10990,CurrentCompanyType,58.26
5130,HighestDegree,81.15
16549,EmpScore,88.55
15248,,81.22
11099,CurrentCompanyType,78.59
21145,MartialStatus,81.15
6518,DegreeBranch,81.32
11385,DegreeBranch,81.19
23306,DegreeBranch,81.3
5312,,54.85
12839,MartialStatus,81.28
17070,Gender,78.57
2815,DegreeBranch,89.59
21011,Gender,80.06
13961,Gender,78.91
9711,EmpScore,88.73
17766,MartialStatus,81.15
12194,Gender,80.01
3535,YearsOfExperince,80.16
2253,,56.31
21691,Gender,79.57
19672,DegreeBranch,81.22
7482,,54.22
15104,DegreeBranch,90.05
24228,,55.73
5203,,80.85
17821,HighestDegree,80.67
23478,,54.71
12952,DegreeBranch,81.32
7265,,54.78
9735,YearsOfExperince,80.29
9945,DegreeBranch,88.69
13505,,55.47
4794,YearsOfExperince,81.11
18615,Gender,80.03
19494,EmpScore,81.22
8386,YearsOfExperince,89.79
6658,DegreeBranch,81.23
21030,Gender,80.02
21634,,56.92
21398,YearsOfExperince,88.17
7103,YearsOfExperince,89.39
13983,DegreeBranch,89.14
14855,Gender,78.64
15751,,55.72
24355,DegreeBranch,81.32
17223,YearsOfExperince,88.43
11207,YearsOfExperince,80.9
11182,Gender,78.47
22209,,56.54
6931,HighestDegree,80.41
3499,DegreeBranch,81.11
15686,YearsOfExperince,89.6
6310,MartialStatus,81.14
21158,EmpScore,81.0
18832,DegreeBranch,81.08
4263,,80.8
24004,DegreeBranch,81.16
16894,,55.52
15904,EmpScore,81.2
22032,,55.27
22230,Gender,79.43
21261,Gender,79.27
16598,DegreeBranch,89.12
20359,,55.73
14354,Gender,80.89
4782,HighestDegree,57.29
23272,YearsOfExperince,79.71
13990,DegreeBranch,81.2
10096,DegreeBranch,82.94
4959,Gender,79.23
9072,Gender,79.84
22354,YearsOfExperince,79.44
10497,YearsOfExperince,81.24
5544,YearsOfExperince,81.19
19520,DegreeBranch,81.37
3917,MartialStatus,81.22
10042,Gender,79.48
4605,,57.02
15945,DegreeBranch,81.18
7187,YearsOfExperince,88.35
13200,,55.58
21053,HighestDegree,81.22
6007,,54.98
20263,YearsOfExperince,79.88
17710,YearsOfExperince,89.38
14624,LatestDegreeCGPA,58.14
19249,Gender,80.46
5270,,55.23
5337,,81.22
12210,Gender,78.56
12440,DegreeBranch,89.14
16385,,55.62
10694,EmpScore,81.22
21580,DegreeBranch,81.08
22459,,56.75
22276,Gender,80.26
11442,,54.33
13809,,57.8
23230,DegreeBranch,88.21
10062,DegreeBranch,80.71
18336,,54.28
18394,Gender,79.75
5174,Gender,79.31
18229,Gender,79.53
6033,DegreeBranch,90.05
17615,YearsOfExperince,80.76
22948,DegreeBranch,81.37
16499,,56.86
15368,,54.74
21333,Gender,79.63
11334,Gender,78.99
2248,,81.22
10127,YearsOfExperince,80.63
11256,DegreeBranch,81.22
16189,Gender,79.96
2611,Gender,80.12
13104,DegreeBranch,81.28
11973,DegreeBranch,81.19
13745,Gender,79.05
12346,EmpScore,89.12
21405,,53.45
4271,EmpScore,81.0
15394,CurrentCompanyType,89.48
18169,DegreeBranch,79.49
8975,DegreeBranch,81.19
18613,,56.41
23148,DegreeBranch,81.22
22500,HighestDegree,89.07
19517,,54.22
16745,,56.4
9448,DegreeBranch,81.19
6470,,55.53
2299,CurrentCompanyType,56.7
20432,DegreeBranch,81.22
16685,EmpScore,81.33
9091,CurrentCompanyType,89.7
3970,Gender,79.92
22933,Gender,80.14
23489,,56.28
17514,DegreeBranch,81.08
9412,CurrentCompanyType,56.77
14589,Gender,79.65
12241,,57.06
12093,DegreeBranch,88.67
21136,CurrentCompanyType,55.76
20924,HighestDegree,81.22
12628,YearsOfExperince,82.07
23741,DegreeBranch,78.63
6523,Gender,80.05
2554,HighestDegree,81.2
4831,,55.01
18621,,81.09
6377,,55.21
5885,YearsOfExperince,80.84
19617,Gender,79.02
12727,,55.25
10734,,56.62
9070,YearsOfExperince,89.02
19642,HighestDegree,89.68
21979,YearsOfExperince,81.26
22075,DegreeBranch,81.24
23950,EmpScore,81.33
16969,Gender,80.47
13030,Gender,80.06
10558,MartialStatus,81.28
6618,DegreeBranch,81.22
6503,YearsOfExperince,79.82
15261,Gender,80.08
20728,YearsOfExperince,81.28
22404,DegreeBranch,80.97
13927,,80.05
7212,Gender,80.03
12522,YearsOfExperince,81.28
13015,DegreeBranch,80.76
22422,YearsOfExperince,79.93
10978,Gender,80.08
9820,DegreeBranch,81.2
16873,Gender,79.15
14705,YearsOfExperince,81.13
2550,EmpScore,89.1
10004,Gender,80.39
2282,DegreeBranch,81.37
12527,Gender,79.47
13936,EmpScore,88.83
10258,Gender,79.72
5992,Gender,80.07
19024,Gender,79.06
8261,EmpScore,81.35
18990,YearsOfExperince,88.71
4582,,54.94
19802,YearsOfExperince,80.55
14536,,56.27
22727,,56.18
3233,CurrentCompanyType,89.65
3645,YearsOfExperince,81.18
4884,MartialStatus,81.15
11043,CurrentCompanyType,89.88
9728,YearsOfExperince,79.09
4981,DegreeBranch,81.14
3054,EmpScore,80.88
18488,DegreeBranch,80.18
8181,Gender,78.09
15578,EmpScore,89.14
16155,YearsOfExperince,78.57
15610,YearsOfExperince,80.7
6359,DegreeBranch,81.2
15533,Gender,80.46
20681,EmpScore,81.1
12734,Gender,80.08
7943,,56.21
8218,DegreeBranch,81.28
22168,LatestDegreeCGPA,57.53
19209,Gender,78.98
23481,DegreeBranch,81.22
2256,Gender,80.0
5873,Gender,79.97
2985,Gender,79.34
21787,DegreeBranch,89.14
24385,HighestDegree,80.54
2640,EmpScore,88.47
23073,Gender,79.97
21363,YearsOfExperince,88.5
17465,EmpScore,80.72
11644,DegreeBranch,89.9
16824,EmpScore,81.04
19152,Gender,79.59
4549,,56.07
18904,YearsOfExperince,81.11
6811,Gender,79.37
11085,DegreeBranch,81.32
17153,DegreeBranch,81.12
12281,DegreeBranch,81.28
13281,DegreeBranch,81.19
21818,Gender,79.99
12555,,57.11
5458,HighestDegree,81.28
15211,EmpScore,80.66
13843,Gender,80.04
8758,Gender,79.33
21501,EmpScore,88.47
20391,YearsOfExperince,81.07
9891,,55.06
9874,DegreeBranch,89.21
2387,YearsOfExperince,80.73
6104,YearsOfExperince,82.23
17376,DegreeBranch,81.22
22219,,54.73
7373,Gender,79.51
17519,,57.65
19057,CurrentCompanyType,78.87
13900,,54.84
3274,DegreeBranch,89.05
9788,DegreeBranch,81.36
18959,Gender,79.76
10876,CurrentCompanyType,90.17
17041,YearsOfExperince,81.28
3259,,81.18
18693,,53.51
13467,MartialStatus,81.28
18798,DegreeBranch,89.1
19541,DegreeBranch,81.09
10524,Gender,80.64
2007,DegreeBranch,81.28
6828,DegreeBranch,80.75
7125,YearsOfExperince,81.18
3682,EmpScore,81.24
3816,,56.75
22765,,56.09
17988,Gender,79.44
20599,,53.7
12482,,57.91
9366,Gender,79.13
15364,DegreeBranch,80.06
20130,LatestDegreeCGPA,81.28
6390,Gender,79.96
21609,MartialStatus,81.24
3189,HighestDegree,81.24
6531,YearsOfExperince,80.76
21668,Gender,80.6
2822,YearsOfExperince,79.89
13757,YearsOfExperince,78.84
7197,HighestDegree,88.81
19754,Gender,79.97
17647,MartialStatus,81.28
4306,EmpScore,81.04
7433,CurrentCompanyType,89.37
12449,,57.94
7010,DegreeBranch,81.32
8244,MartialStatus,80.9
3633,DegreeBranch,81.32
14125,Gender,79.45
15036,,54.64
23654,DegreeBranch,81.32
9184,Gender,79.57
9624,Gender,79.88
23209,CurrentCompanyType,78.5
6732,CurrentCompanyType,78.12
11761,Gender,80.03
2614,,52.42
9910,Gender,80.57
24041,,54.59
13838,Gender,79.17
24226,DegreeBranch,81.32
4524,YearsOfExperince,79.14
9978,,81.01
23157,Gender,78.7
22188,Gender,79.92
11736,DegreeBranch,81.28
12674,DegreeBranch,80.76
18841,,56.92
4564,CurrentCompanyType,55.77
19238,CurrentCompanyType,89.95
20177,DegreeBranch,79.81
18368,CurrentCompanyType,78.76
20546,MartialStatus,81.24
4670,DegreeBranch,88.55
21623,CurrentCompanyType,90.01
15729,,56.62
16733,DegreeBranch,80.93
5772,,55.99
23906,MartialStatus,81.28
17210,Gender,80.44
13499,DegreeBranch,80.48
6141,,55.04
22787,,54.01
14157,DegreeBranch,89.68
16955,,55.54
14336,,56.54
14202,HighestDegree,81.05
7141,DegreeBranch,88.07
23837,DegreeBranch,81.13
23597,YearsOfExperince,81.26
11111,Gender,78.44
12904,Gender,80.08
20716,DegreeBranch,81.2
14437,,53.13
7766,,81.22
18024,EmpScore,80.51
6420,YearsOfExperince,81.13
17282,YearsOfExperince,81.25
16490,,53.0
12214,YearsOfExperince,78.62
2430,DegreeBranch,80.67
18803,Gender,79.78
5016,EmpScore,81.28
20528,YearsOfExperince,88.04
9761,DegreeBranch,81.22
3840,Gender,79.45
18320,DegreeBranch,89.14
12665,Gender,79.94
24221,DegreeBranch,79.32
19448,DegreeBranch,81.28
15659,YearsOfExperince,80.56
21079,EmpScore,81.28
16217,Gender,80.29
11113,DegreeBranch,82.86
6672,DegreeBranch,81.2
15942,DegreeBranch,81.32
16529,,89.01
13142,,56.37
22977,HighestDegree,89.1
19782,YearsOfExperince,79.49
17243,Gender,78.96
9481,Gender,80.03
16625,HighestDegree,89.07
13605,DegreeBranch,81.32
5814,DegreeBranch,90.03
21667,DegreeBranch,89.16
11420,,54.34
20154,Gender,79.97
17527,,54.44
9528,DegreeBranch,81.28
12461,YearsOfExperince,79.78
20863,YearsOfExperince,81.32
14759,Gender,80.15
8445,DegreeBranch,55.33
3423,HighestDegree,89.7
19715,Gender,79.56
8313,YearsOfExperince,78.91
16567,CurrentCompanyType,90.04
14019,Gender,80.32
11171,,55.45
12407,,57.47
19556,DegreeBranch,81.22
19396,HighestDegree,81.32
18932,EmpScore,81.28
10073,EmpScore,81.18
4420,CurrentCompanyType,89.98
13957,DegreeBranch,80.98
16811,,55.12
8324,DegreeBranch,80.98
17694,,81.2
19138,Gender,78.27
4252,,81.31
5850,YearsOfExperince,80.82
3258,Gender,79.47
14714,,79.9
10178,Gender,79.91
14930,Gender,79.45
5565,HighestDegree,89.1
8097,Gender,79.36
2738,DegreeBranch,81.24
3756,EmpScore,89.14
4608,DegreeBranch,81.24
4189,DegreeBranch,89.67
19525,,54.95
18121,,54.34
10891,,55.65
11905,DegreeBranch,79.21
15173,,54.68
14358,,54.26
22471,,56.4
9030,,56.31
12812,Gender,79.13
10535,HighestDegree,80.93
20871,,54.26
10946,EmpScore,81.28
12705,,80.81
9852,DegreeBranch,81.06
2702,,55.26
3959,,79.89
4134,,57.11
20219,YearsOfExperince,90.01
14900,DegreeBranch,82.21
11883,YearsOfExperince,79.91
14753,,56.11
19309,,55.28
15443,Gender,80.22
23775,YearsOfExperince,89.04
18826,,55.06
16186,,54.06
6826,Gender,79.87
16332,,55.77
19143,HighestDegree,89.08
15216,EmpScore,81.22
3324,Gender,79.58
3333,YearsOfExperince,79.42
5090,DegreeBranch,80.81
10159,,79.07
24263,,56.55
9101,,56.83
12154,YearsOfExperince,89.29
7338,,55.59
4538,Gender,79.5
16886,CurrentCompanyType,90.06
4077,DegreeBranch,81.11
3032,YearsOfExperince,80.21
4692,,54.68
10607,EmpScore,88.47
10406,,81.22
22531,Gender,80.21
12576,,56.12
16999,,55.19
7913,,54.67
2024,DegreeBranch,81.32
9083,,55.6
10121,Gender,80.22
19330,EmpScore,80.71
15745,Gender,79.94
8755,YearsOfExperince,81.28
6160,,81.3
15281,YearsOfExperince,79.83
8179,YearsOfExperince,81.28
15098,Gender,77.33
18236,,55.01
10947,Gender,79.49
21015,Gender,79.82
6332,,56.85
5104,DegreeBranch,80.24
22299,Gender,78.39
10407,DegreeBranch,81.18
3743,,55.08
7687,Gender,80.42
17700,YearsOfExperince,80.17
2097,,55.81
4372,,55.79
9352,YearsOfExperince,80.72
4508,YearsOfExperince,79.77
9823,,57.07
22495,YearsOfExperince,56.87
21864,HighestDegree,88.32
8439,YearsOfExperince,81.08
5702,Gender,78.77
8713,DegreeBranch,81.2
12454,YearsOfExperince,81.08
9382,EmpScore,88.51
22186,DegreeBranch,88.7
5442,,57.23
9633,EmpScore,88.47
13994,EmpScore,81.22
10741,YearsOfExperince,81.3
20953,Gender,79.64
20867,,54.43
3601,,55.22
5600,YearsOfExperince,80.98
5351,EmpScore,81.28
4391,YearsOfExperince,89.89
9531,,57.23
23958,,54.42
12770,DegreeBranch,81.22
23819,CurrentCompanyType,54.5
5086,DegreeBranch,81.2
7508,DegreeBranch,79.18
15818,DegreeBranch,80.18
21059,Gender,79.96
9498,EmpScore,81.22
22893,DegreeBranch,81.37
20825,Gender,80.01
3877,Gender,80.33
14181,,55.44
4591,,54.84
3338,,56.55
7057,YearsOfExperince,79.87
2447,,53.25
14290,YearsOfExperince,81.51
17412,YearsOfExperince,81.18
13459,YearsOfExperince,80.1
22508,Gender,79.49
9241,,56.21
2327,Gender,79.08
9105,DegreeBranch,89.85
13486,EmpScore,88.41
21836,,81.28
13222,YearsOfExperince,82.44
7147,YearsOfExperince,81.13
20970,EmpScore,88.77
8682,EmpScore,87.98
11786,,56.07
10326,Gender,80.29
8254,Gender,79.53
19882,YearsOfExperince,78.66
10941,DegreeBranch,81.13
17050,,57.44
21964,,80.13
23720,Gender,79.57
17278,,54.92
11409,,55.33
3503,Gender,78.55
24105,HighestDegree,81.28
20276,,81.27
14008,DegreeBranch,81.27
16560,,54.96
9942,MartialStatus,81.28
6239,,54.53
19777,HighestDegree,88.47
4894,YearsOfExperince,89.33
18585,YearsOfExperince,78.47
3805,DegreeBranch,80.66
8689,DegreeBranch,88.47
18241,,54.76
4678,DegreeBranch,81.37
22473,Gender,79.97
18161,,55.53
5734,DegreeBranch,80.98
6944,Gender,79.17
22199,,58.39
9043,DegreeBranch,80.76
4105,YearsOfExperince,81.35
10490,,56.43
11536,DegreeBranch,80.86
12164,,55.4
13981,YearsOfExperince,89.04
14408,Gender,79.97
24167,DegreeBranch,88.83
16416,Gender,80.04
6437,HighestDegree,88.21
18144,EmpScore,88.68
19162,DegreeBranch,82.08
9651,Gender,79.34
12392,,56.25
4338,,80.5
3698,DegreeBranch,79.04
3436,,55.71
6992,DegreeBranch,81.32
19655,EmpScore,88.81
13520,,58.17
18015,,54.01
11119,EmpScore,81.2
17233,,56.44
20699,Gender,79.42
19101,EmpScore,80.69
22823,DegreeBranch,88.83
23715,,80.92
10109,DegreeBranch,80.66
2457,Gender,78.46
10970,Gender,79.66
19978,YearsOfExperince,88.43
4652,HighestDegree,88.54
6012,Gender,80.05
13429,DegreeBranch,82.85
19416,HighestDegree,81.05
18870,YearsOfExperince,88.97
18369,,57.45
19511,Gender,80.48
2752,Gender,80.05
22138,Gender,79.91
21446,YearsOfExperince,79.6
23440,EmpScore,89.07
13378,YearsOfExperince,79.06
14979,CurrentCompanyType,55.45
11356,Gender,79.48
20230,YearsOfExperince,81.28
11091,DegreeBranch,89.57
22162,EmpScore,88.29
11901,Gender,79.97
2523,DegreeBranch,81.28
21177,HighestDegree,80.63
11749,Gender,79.45
9390,YearsOfExperince,79.72
21383,DegreeBranch,81.2
9332,EmpScore,89.18
22653,DegreeBranch,81.27
13738,,79.6
20159,DegreeBranch,80.32
10296,DegreeBranch,81.24
13801,MartialStatus,81.35
21297,Gender,80.34
4237,,54.71
8903,DegreeBranch,81.01
6088,YearsOfExperince,79.26
17084,,54.62
7604,DegreeBranch,80.63
13477,,54.2
21949,Gender,78.68
5204,YearsOfExperince,81.18
18141,Gender,80.37
2408,,82.72
5019,Gender,78.74
15615,,55.61
6504,YearsOfExperince,79.92
3392,Gender,79.79
13949,Gender,79.72
16001,,80.61
19820,EmpScore,89.07
24336,CurrentCompanyType,57.08
19208,DegreeBranch,81.28
15920,,55.31
3943,Gender,79.01
12170,EmpScore,89.1
5916,,55.91
4145,MartialStatus,81.28
20358,DegreeBranch,81.32
3764,Gender,79.93
17200,Gender,80.02
9328,Gender,79.7
18078,DegreeBranch,81.24
5692,,56.25
14758,Gender,80.25
23544,HighestDegree,81.33
